"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"3181835","2018-03-28 22:04:27","1506115","3.0500","193","127","D","5","<p>Gemma is an 18 year old suffering with a normocytic anaemia secondary to Hodgkins Lymphoma. Her consultant has recommended an urgent Red Blood Cell transfusion after a haemoglobin reading of 8g/dL as well as Gemma showing signs of decreased oxygenation.&nbsp;</p><p>&nbsp;</p><p>Gemma is known to be O-&nbsp;</p><p>&nbsp;</p><p>What must the doctors ensure regarding the type of Red Blood Cells she receives?&nbsp;</p>","<p>Blood has been stored in fridge at 4 degrees for a maximum of 30 days&nbsp;</p>","<p>should be transfused 3 hours after removal from storage&nbsp;</p>","<p>Must be from an AB+ individual&nbsp;</p>","<p>The RBCs are irradiated&nbsp;</p>","<p>Blood is CMV negative&nbsp;</p>","<p>D: Hodgkins is a type of haematological malignancy.</p><p>&nbsp;</p><p>Irradiated blood will not damage the RBC cells as they do not have any DNA but will damage any passenger lymphocytes that have not been filtered off by the transfusion service.&nbsp;</p><p>&nbsp;</p><p>This will prevent host vs graft disease&nbsp;</p><p>&nbsp;</p><p>A: Can be refrigerated for up to 35 days&nbsp;</p><p>B: can be transfused up to 4 hours after being removed from storage&nbsp;</p><p>C: Gemma will need blood from an O- individual&nbsp;</p><p>E: CMV negative blood is really only indicated in intra-uterine transfusion&nbsp;</p>","case 8, Blood transfusion"
"3182147","2018-03-29 01:14:41","1604445","3.0300","199","131","B","5","<p>Sadie develops<strong> the flu</strong> and is livid as she has seen someone with a runny nose handling her food.&nbsp;</p><p>&nbsp;</p><p>You explain to her that the structure of the influenza virus means it <strong>cannot survive in the gut</strong>.&nbsp;</p><p>&nbsp;</p><p><img class=""irc_mi"" style=""margin-top: 0px;"" src=""http://themineralmama.com/wp-content/uploads/2013/01/Cold-and-Flu.jpg"" alt=""Related image"" width=""489"" height=""326"" /><img class=""irc_mi"" style=""margin-top: 0px;"" src=""http://ricochetscience.com/wp-content/uploads/2015/11/Human-Influenza-Virus.jpg"" alt=""Image result for Influenza virus"" width=""496"" height=""324"" /></p><p>&nbsp;</p><p>What <strong>feature</strong> of the influenza virus prevents it from surviving in the gut?</p>","<p>It is quite large at 80-120nm in diameter</p>","<p>There is a viral envelope of glycoproteins</p>","<p>It has no flagellum</p>","<p>It has Baltimore Classification Group V</p>","<p>It has viral surface proteins hemagglutinin and neuraminidase</p>","<p>The correct answer is&nbsp;<strong>B</strong>.&nbsp;</p><p>&nbsp;</p><p>The envelope cannot withstand changes in pH as found in the stomach. It is also sensitive to drying out.&nbsp;</p><p>&nbsp;</p><p>All of the options stated above are true.&nbsp;</p><p>&nbsp;</p><p><strong>E</strong> talks about the H and N surface proteins that give influenza its ""<em>HXNX""&nbsp;</em>codings, eg.&nbsp;<em>H1N1</em>&nbsp;was responsible for swine flu in 2009.</p>","Virology, Scenario, Case 9, Immunology"
"3182197","2018-03-29 02:03:35","1423106","2.9500","187","128","B","5","<p>What 4 hormones released from the anterior pituitary are tropic hormones?<br /><br /></p>","<p>1. MSH</p><p>2. LH</p><p>3. FSH</p><p>4. TSH</p>","<p>1. TSH<br />2. ACTH<br />3. FSH<br />4. LH</p>","<p>1. LH</p><p>2. FSH</p><p>3. GH</p><p>4. ACTH</p>","<p>1. GH</p><p>2. LH</p><p>3. TSH</p><p>4. MSH</p>","<p>1. ACTH</p><p>2. GH</p><p>3. MSH</p><p>4. PRL</p>","<p>1. TSH<br />2. ACTH<br />3. FSH<br />4. LH<br />5. GH<br />6. PRL<br />7. MSH</p><p>&nbsp;</p><p>The first four are &ldquo;tropic&rdquo; hormones, they regulate the function of other hormones</p>","Case 10"
"3182372","2018-03-29 04:19:22","1605483","2.7700","185","127","C","5","<p><img src=""../images/view.php?file=269319"" alt=""no description"" /></p><p>&nbsp;</p><p>&nbsp;</p><p>What is the most likely pattern of inheritance in the family tree above?</p>","<p>Autosomal dominant &nbsp;</p>","<p>Autosomal recessive</p>","<p>Pseudo-dominant inheritance&nbsp;</p>","<p>X-linked recessive</p>","<p>X-linked dominant</p>","<p>The pattern shows pseudo-dominant inheritance. This pattern looks autosomal dominant however the fact there are some heterozygous individuals who are not affected rules out the idea it is autosomal dominant.&nbsp;</p><p>&nbsp;</p><p>Pseudo-dominant inheritance is where the condition looks dominant but it is actually RECESSIVE. A reason for this is co-sanguinuity, indicated by the double line between some of the people in the family tree. &nbsp;Due to the high frequency of recessive alleles, the probability of producing an offspring with a recessive condition increases dramatically.</p><p>&nbsp;</p><p>We can rule out any X linked diseases as father son inheritance is present in the family tree, which is not possible in X linked conditions as the father passes the Y chromosome to the son.&nbsp;</p><p>&nbsp;</p><p>autosomal recessive conditions can be ruled out as multiple generations with the disease are present.&nbsp;</p>","case 7, Genetics"
"3182461","2018-03-29 05:15:09","1603750","2.9500","189","131","B","5","<p>Which Toll Like Receptor (TLR) is important in recognising extracellular pathogens?</p>","<p>TLR3</p>","<p>TLR4</p>","<p>TLR7</p>","<p>TLR8</p>","<p>TLR9</p>","<p>TLR 4 is present on the plasma membrane of cells and is therefore the correct answer.</p><p>TLR 3, 7, 8 and 9 are present within endosomes of cells (DC and macrophages) and so are involved mainly in recognising intracellular or internalised pathogens.</p>","Case 9, Immunology, Infection"
"3182483","2018-03-29 05:23:52","1603750","2.9900","201","136","A","5","<p>Which of these is not a consequence of a virally infected cell releasing interferon alpha and beta?</p>","<p>Activate cytotoxic T cells to kill virally infected cells</p>","<p>Activate NK cells to kill viral infected cells</p>","<p>Alter cellular metabolism of virally infected cells&nbsp;</p>","<p>Increase expression of ligands for NK cells</p>","<p>Induce resistance to viral entry and replication in all cells</p>","<p>Cytotoxic T cells require antigen presentation by macrophages/DC in order to be activated.</p><p>All other answers are correct.</p><p>&nbsp;</p><p>&nbsp;</p>","Virology, Case 9, Immunology"
"3182495","2018-03-29 05:32:34","1603750","2.9000","182","123","A","4","<p>How to plasmacytoid DC differ from conventional DC?</p>","<p>They produce massive amounts of interferon A</p>","<p>They are unable to migrate from their tissue of origin</p>","<p>They contain B7.1 and B7.2 whereas cDC do not</p>","<p>They mainly use TLR 3 and 8 as PRR</p>","","<p>pDC produce massive amounts of interferon A, and so also tend to be larger in size as they have a lot of RER.</p><p>&nbsp;</p><p>They are present in blood and lymph nodes, hence B is incorrect.</p><p>&nbsp;</p><p>cDC contain B7.1 and 2. They are mainly involved in antigen presentation to TCR, hence C is incorrect.</p><p>&nbsp;</p><p>They mainly use TLR 7 and 9 as pattern recognition receptors. These are present in their endosomes (TLR 3 and 8 are also found in endosomes). Hence D is incorrect.</p>","Case 9, Immunology"
"3182999","2018-03-29 10:17:25","1603125","3.0000","179","111","D","5","<p>Chromosomal abnormalities, which can be numerical or structural, are significant causes of various birth defects.&nbsp;</p><p>&nbsp;</p><p>Which of the following conditions, associated with <strong>mental retardation</strong>, <strong>attention deficit disorder</strong>, <strong>large ears</strong> and a <strong>prominent jaw</strong>, with it affecting <strong>males more than females</strong>, is&nbsp;associated with a structural chromosomal abnormality involving microdeletions at regions of the CGG triplet?&nbsp;</p><p>&nbsp;</p>","<p>Cri du Chat Syndrome&nbsp;</p>","<p>Turner Syndrome&nbsp;</p>","<p>X-linked Harding Syndrome&nbsp;</p>","<p>Fragile X Syndrome&nbsp;</p>","<p>Klinefelter Syndrome</p>","<p>The answer is <strong>D</strong>. &nbsp;</p><p>&nbsp;</p><p>A =&nbsp;partial deletion of short arm of chromosome 5 leading to cat-like cry, microcephaly, mental retardation and congenital heart problems&nbsp;</p><p>B = affects females where there is 1 normal X chromosome with the other sex chromosome missing or structurally altered&nbsp;</p><p>C = this is made up&nbsp;</p><p>E = 47,XXY in males&nbsp;</p>","Chromosomal abnormalities, Congenital malformations, case 7"
"3183273","2018-03-29 12:51:36","1605720","2.9800","190","134","C","5","<p>You are examining a patient with a suspected spinal cord injury. On examination you find there is a reduced loss of sensation, particularly in the arms and hands but sacral sensation is still present and there is motor weakness which is much more pronounced in the patients arms than legs.<br /><br />Which type of spinal cord injury is the patient likely to have?</p>","<p>Anterior Cord Syndrome&nbsp;</p>","<p>Brown-Sequard Syndrome</p>","<p>Central Cord Syndrome</p>","<p>Complete Spinal Cord Injury</p>","<p>Posterior Cord Syndrome</p>","<p>Answer B -&nbsp;Brown-Sequard Syndrome - Contralateral loss of motor function, Ispilateral loss of pain / temperature&nbsp;<br /><br />Answer D - Complete spinal cord injury - complete loss of motor and sensory&nbsp;<br /><br />Answer E - Motor function preserved&nbsp;<br /><br />A and C therefore most likely - In Central cord syndrome loss of sensation and motor function is variable. Upper limbs are usually more effected than the upper limbs which this case indicates therefore C is the most likely answer</p>","Case 14"
"3183289","2018-03-29 13:00:26","1605720","2.9100","182","128","B","4","<p>You suspect a patient has damaged a certain spinal pathway in their lumbar spinal cord . The patient has decreased proprioception in their legs. Which spinal cord tract is most likely damaged?</p>","<p>Anterior Corticospinal Tract</p>","<p>Dorsal Column Pathway</p>","<p>Lateral Corticospinal Tract&nbsp;</p>","<p>Lateral Spinothalamic Tract&nbsp;</p>","","<p>The dorsal column pathway is a sensory pathway transmitting information to do with proprioception, vibration and fine touch</p>","Case 14"
"3183296","2018-03-29 13:04:10","1605720","2.8100","192","138","B","5","<p>You are performing an upper limb neurological examination in your ISCE. As part of this you ask your pretend patient to extend their hand at the wrist joint.<br /><br />What is the myotome associated with this movement?</p>","<p>C5</p>","<p>C6</p>","<p>C7</p>","<p>C8</p>","<p>T1</p>","","Case 14"
"3184216","2018-03-29 22:56:28","1602025","2.7900","186","121","D","5","<p>What is the most common opiate used for labour analgesia in the UK?</p>","<p>Morphine</p>","<p>Diamorphine</p>","<p>Remifentanil</p>","<p>Pethidine</p>","<p>Naloxone</p>","<p>From the Labour Analgesia lecture in case 8.&nbsp;</p>","case 8, Pharmacology, pain"
"3184396","2018-03-30 02:11:00","1604260","2.5200","185","126","A","3","<p>a 32 year old man with a genetic disease comes into the practice. He has passed the gene onto his child, who is also male. What is the pattern?</p>","<p>Autosomal Dominant</p>","<p>Autosomal Recessive</p>","<p>X linked Recessive</p>","","","<p>case 7 family history and probabilities lecture- states that if male to male transmission is seen it must be autosomal dominant</p>","Chromosomal abnormalities, case 7"
"3184419","2018-03-30 02:24:13","1604260","2.9800","171","116","D","5","<p>An autosomal dominant disorder has a penetrance of 80%. What is the risk of the child of an affected parent of being affected by the disorder?</p>","<p>80%</p>","<p>20%</p>","<p>50%</p>","<p>40%</p>","<p>0%</p>","<p>risk of being affected= penetrance x 0.5&nbsp;</p><p>therefore&nbsp;</p><p>risk=80 x0.5= 40%</p>","case 7"
"3184436","2018-03-30 02:33:33","1606133","2.9700","133","91","D","5","<p>A 22 year old male presents to the A and E department of Prince Charles hospital Merthyr complaining of severe sudden shortness of breath and chest pain. You conduct a short history and find that the patient has suffered no recent trauma, is a frequent smoker and has no history of cardiovascular disease. After gaining consent you perform a respiratory examination and your findings include reduced breath sounds and hyper resonance on the left side. There also appears to be reduced chest expansion and no deviation of the trachea. You perform an X-ray of the patient to confirm the diagnosis. This is the X-ray. What diagnosis is made?&nbsp;</p><p>&nbsp;</p><p><img src=""../images/view.php?file=269568"" alt=""no description"" /></p>","<p>Tension Pneumothorax</p>","<p>Pneumonia</p>","<p>Left sided pleural effusion&nbsp;</p>","<p>Left sided simple pneumothorax&nbsp;</p>","<p>COPD&nbsp;</p>","<p>A - Would require some sort of trauma. This is also an emergency so should never be seen on an x-ray.&nbsp;</p><p>B - No consolidation is visible.</p><p>C - This would give reduced not hyper resonance.&nbsp;</p><p>D - This is the correct answer. Being a tall young male and smoking give the patient a predisposition to simple spontaneous pneumothoraxes.</p><p>C - The patient is only 22 so this is very unlikely!&nbsp;</p>","ISCE, X-rays"
"3184445","2018-03-30 02:40:41","1604260","2.9400","172","117","C","5","<p>A brother of a baby girl who has just been diagnosed with cystic fibrosis comes to see you. They both have the same mum and dad. He asks you what his chances of being a carrier for cystic fibrosis are. What do you tell him?</p>","<p>1/2</p>","<p>1</p>","<p>2/3</p>","<p>1/3</p>","<p>0</p>","<p>cystic fibrosis is a autosomal recessive condition.&nbsp;</p><p>there are 4 possible outcomes;</p><p>2 mutated genes passed on--&gt; disease (this is the baby born with CF)</p><p>0 mutated genes passed on --&gt; normal</p><p>1 mutated gene from mother, 1 normal from father --&gt; carrier</p><p>1 mutated gene from father, 1 normal from mother --&gt; carrier</p><p>&nbsp;</p><p>this means that there is 2/3 chance that the brother is a carrier (as the child with the disease is known)</p>","case 7"
"3184648","2018-03-30 04:15:04","1600705","2.7700","163","105","D","4","<p>A 35 year old woman comes into the GP asking for advice on what supplements to take as her and her partner are trying to concieve their first child. She has type one diabetes.&nbsp;</p><p>What advice do you give her?</p>","<p>400 micrograms of folic acid a day up until 12 weeks pregnant</p>","<p>400 micrograms of vitamin E a day up until birth</p>","<p>5 micrograms of folic acid a week up until birth&nbsp;</p>","<p>5 milligrams of folic acid a day until 12 weeks pregnant&nbsp;</p>","","<p>As she has diabetes you up the dosage a day from 400 micrograms to 5 mg a day until 12 weeks pregnant. You also advise those who have given birth to a &nbsp;child with NT defects to have the higher dose of 5 mg a day or if either parent has diabetes.</p>","case 7"
